Product Name;Product Description;Product Code (SKU);Categories;Price ($);Status;Hub Diameter;Hub Thickness;Shaft Diameter;Weight;Diameter (INCHES);Diameter (METERS);Pitch (INCHES);Pitch-to-diameter ratio (-);Color;UPC Code;Product Weight (NOT for Shipping Calculations) (LBS) ;Product Weight (NOT for Shipping Calculations) (grams) 
15x6E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15060E;Thin Electric;7.67; ;1.00 in.;0.47 in.;1/4 in.;1.59 oz.;15;0.381;6;0.4000;Grey;6.87E+11;0.0992;45
15x6;Sport;LP15060;Sport;12.95; ;1.25 in.;0.53 in.;5/16 in.;2.68 oz.;15;0.381;6;0.4000;Grey;6.87E+11;0.1675;76
15x5.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP15055MRP;Multi Rotor (Electric Only);7.01; ;0.80 in.;0.36 in.;1/4 in.;1.27 oz.;15;0.381;5.5;0.3667;Grey;6.87E+11;0.0794;36
15x5.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP15055MR;Multi Rotor (Electric Only);7.01; ;0.80 in.;0.36 in.;1/4 in.;1.27 oz.;15;0.381;5.5;0.3667;Grey;6.87E+11;0.0794;36
15x4W;3D Fun Fly Wide Blade;LP15040W;Sport, 3D Fun Fly;12.95; ;1.13 in.;0.42 in.;5/16 in.;2.47 oz.;15;0.381;4;0.2667;Grey;6.87E+11;0.1544;70
15x4EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15040EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);7.67; ;1.00 in.;0.45 in.;1/4 in.;1.55 oz.;15;0.381;4;0.2667;Grey;6.87E+11;0.097;44
15x4E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15040E;Thin Electric;7.67; ;1.00 in.;0.45 in.;1/4 in.;1.55 oz.;15;0.381;4;0.2667;Grey;6.87E+11;0.097;44
15x14N;120 Pattern Narrow;LP15014N;Sport, Pattern;12.95;Discontinued;1.13 in.;0.70 in.;5/16 in.;2.57 oz.;15;0.381;14;0.9333;Grey;6.87E+11;0.1606;72.8
15x14;120 Pattern;LP15014;Sport, Pattern;12.95;Discontinued;1.25 in.;0.74 in.;5/16 in.;3.28 oz.;15;0.381;14;0.9333;Grey;6.87E+11;0.205;93
15x13W-3;"3 Blade
120 Pattern";LP3150130W;Sport, Pattern, 3 Bladed (for IC Engines);26.95;Discontinued;1.50 in.;0.66 in.;5/16 in.;4.13 oz.;15;0.381;13;0.8667;Grey;6.87E+11;0.2579;117
15x13N;120 Pattern Narrow;LP15013N;Sport, Pattern;12.95;Discontinued;1.13 in.;0.68 in.;5/16 in.;2.50 oz.;15;0.381;13;0.8667;Grey;6.87E+11;0.1563;70.9
15x13.5-3;"3 Blade
120 Pattern";LP3150135;Sport, Pattern, 3 Bladed (for IC Engines);26.95; ;1.50 in.;0.63 in.;5/16 in.;3.39 oz.;15;0.381;13.5;0.9000;Grey;6.87E+11;0.2119;96.1
15x13;120 Pattern;LP15013;Sport, Pattern;12.95;Discontinued;1.25 in.;0.73 in.;5/16 in.;3.21 oz.;15;0.381;13;0.8667;Grey;6.87E+11;0.2006;91
15x12W;120 Pattern Wide Blade;LP15012W;Sport, Pattern;12.95;Discontinued;1.25 in.;0.74 in.;5/16 in.;3.53 oz.;15;0.381;12;0.8000;Grey;6.87E+11;0.2206;100.1
15x12F;"Folding Electric Propeller Blades
Use FH45mm-6 (LPFH3-6) Hub - not included";LP15012F;Folding (Electric Only);9.83;Discontinued;NA;See LPFH;See LPFH;1.31 oz.;15;0.381;12;0.8000;Grey;6.87E+11;0.0819;37.1
15x12;120 Pattern;LP15012;Sport, Pattern;12.95; ;1.25 in.;0.72 in.;5/16 in.;3.21 oz.;15;0.381;12;0.8000;Grey;6.87E+11;0.2006;91
15x11-4;"4 Blade
140 Pattern";LP415011;Sport, Pattern, 4 Bladed (for IC Engines);26.95;Discontinued;NA;NA;5/16 in.;NA;15;0.381;11;0.7333;Grey;6.87E+11;;0
15x11;120 Pattern;LP15011;Sport, Pattern;12.95; ;1.25 in.;0.71 in.;5/16 in.;3.21 oz.;15;0.381;11;0.7333;Grey;6.87E+11;0.2006;91
15x10EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15010EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);7.67; ;1.00 in.;0.48 in.;1/4 in.;1.59 oz.;15;0.381;10;0.6667;Grey;6.87E+11;0.0992;45
15x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15010E;Thin Electric;7.67; ;1.00 in.;0.48 in.;1/4 in.;1.59 oz.;15;0.381;10;0.6667;Grey;6.87E+11;0.0992;45
15x10;120 Pattern;LP15010;Sport, Pattern;12.95; ;1.25 in.;0.71 in.;5/16 in.;3.17 oz.;15;0.381;10;0.6667;Grey;6.87E+11;0.1981;89.9
15.5x13N;120 Pattern Narrow;LP15513N;Sport, Pattern;13.49;Discontinued;1.13 in.;0.67 in.;5/16 in.;2.57 oz.;15.5;0.3937;13;0.8387;Grey;6.87E+11;0.1606;72.8
15.5x12W;120 Pattern Wide Blade;LP15512W;Sport, Pattern;13.49;Discontinued;1.25 in.;0.75 in.;5/16 in.;3.70 oz.;15.5;0.3937;12;0.7742;Grey;6.87E+11;0.2313;104.9
15.5x12-4;"4 Blade
140 Pattern";LP415512;Sport, Pattern, 4 Bladed (for IC Engines);28.03; ;1.35 in.;0.72 in.;5/16 in.;4.23 oz.;15.5;0.3937;12;0.7742;Grey;6.87E+11;0.2644;119.9
15.5x12.5W;120 Pattern Wide Blade;LP155125W;Sport, Pattern;13.49;Discontinued;1.25 in.;0.75 in.;5/16 in.;3.67 oz.;15.5;0.3937;12.5;0.8065;Grey;6.87E+11;0.2294;104.1
15.5x12;120 Pattern;LP15512;Sport, Pattern;13.49;Discontinued;NA;NA;5/16 in.;3.74 oz.;15.5;0.3937;12;0.7742;Grey;6.87E+11;0.2338;106
15.5x11.5W;120 Pattern Wide Blade;LP155115W;Sport, Pattern;13.49;Discontinued;1.25 in.;0.75 in.;5/16 in.;3.74 oz.;15.5;0.3937;11.5;0.7419;Grey;6.87E+11;0.2338;106
15.75x13-3;"3 Blade
120 Pattern";LP3157513;Sport, Pattern, 3 Bladed (for IC Engines);28.03; ;1.50 in.;0.64 in.;5/16 in.;4.27 oz.;15.75;0.4001;13;0.8254;Grey;6.87E+11;0.2669;121.1
16x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16080E;Thin Electric;9.09; ;1.00 in.;0.47 in.;1/4 in.;1.83 oz.;16;0.4064;8;0.5000;Grey;6.87E+11;0.1146;52
16x8;120 Pattern;LP16080;Sport, Pattern;16.19; ;1.25 in.;0.72 in.;5/16 in.;3.56 oz.;16;0.4064;8;0.5000;Grey;6.87E+11;0.2225;100.9
16x7E(3D);"Thin Electric
3D Aerobatics
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16070E(3D);Thin Electric;9.09;;1.00 in.;0.42 in.;1/4 in.;1.62 oz.;16;0.4064;7;0.4375;Grey;6.87E+11;0.1014;46
16x7CP;"Sport Pusher 
Can be used in Electric motor applications 
Reverse rotation (left hand) 
Material: 40% Carbon / 60% Nylon 
25% weight reduction over glass filled Nylon";LP16070CP;Sport, Pusher (for IC Engines), Electric Reverse Rotation (Left Hand Rotation), Multi Rotor (Electric Only);71.5;;1.25 in.;0.61 in.;5/16 in.;2.61 oz.;16;0.4064;7;0.4375;Black;6.87E+11;0.1631;74
16x7C;"Sport 
Can be used in Electric motor applications 
Standard Rotation (right hand) 
Material: 40% Carbon / 60% Nylon 
25% weight reduction over glass filled Nylon";LP16070C;Sport, Thin Electric, Multi Rotor (Electric Only);71.5;;1.25 in.;0.61 in.;5/16 in.;2.61 oz.;16;0.4064;7;0.4375;Black;6.87E+11;0.1631;74
16x7;120 Pattern;LP16070;Sport;16.19; ;1.25 in.;0.61 in.;5/16 in.;3.35 oz.;16;0.4064;7;0.4375;Grey;6.87E+11;0.2094;95
16x6E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16060E;Thin Electric;9.09; ;1.00 in.;0.47 in.;1/4 in.;1.80 oz.;16;0.4064;6;0.3750;Grey;6.87E+11;0.1124;51
16x6;Sport;LP16060;Sport;16.19; ;1.25 in.;0.57 in.;5/16 in.;3.17 oz.;16;0.4064;6;0.3750;Grey;6.87E+11;0.1981;89.9
16x5.5MR-T;"Multi-Rotor
RH Rotation
T-Mount (M3 on 12mm centers)
Compatible with 4mm centering shaft
Includes 4.1mm ID adapter";LP16055MR-T;Multi Rotor (Electric Only), T-Mount;8.86; ;0.80 in.;0.35 in. (9mm);4.1 mm;1.52 oz.;16;0.4064;5.5;0.3438;Grey;6.87E+11;0.0948;43
16x5.5MR-ST;"Multi-Rotor (Self Tightening)
Includes M6x1 RH thread hex nut
Use LPAR06E adapter rings (not included)
Product weight includes hex nut
Caution: Not intended for use with systems that use active motor braking";LP16055MR-ST;Self Tightening;8.86;;0.80 in.;0.50 in.;6 mm;1.62 oz.;16;0.4064;5.5;0.3438;Grey;6.87E+11;0.1014;46
16x5.5MRP-T;"Multi-Rotor
LH Rotation (Reverse)
T-Mount (M3 on 12mm centers)
Compatible with 4mm centering shaft
Includes 4.1mm ID adapter";LP16055MRP-T;Multi Rotor (Electric Only), T-Mount;8.86; ;0.80 in.;0.35 in. (9mm);4.1 mm;1.52 oz.;16;0.4064;5.5;0.3438;Grey;6.87E+11;0.0948;43
16x5.5MRP-ST;"Multi-Rotor Pusher (Self Tightening)
Reverse Rotation
Includes M6x1 LH thread hex nut
Use LPAR06E adapter rings (not included)
Product weight includes hex nut
Caution: Not intended for use with systems that use active motor braking";LP16055MRP-ST;Self Tightening;8.86;;0.80 in.;0.50 in.;6 mm;1.62 oz.;16;0.4064;5.5;0.3438;Grey;6.87E+11;0.1014;46
16x5.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP16055MRP;Multi Rotor (Electric Only);8.31; ;0.80 in.;0.37 in.;1/4 in.;1.55 oz.;16;0.4064;5.5;0.3438;Grey;6.87E+11;0.0969;44
16x5.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP16055MR;Multi Rotor (Electric Only);8.31; ;0.80 in.;0.37 in.;1/4 in.;1.55 oz.;16;0.4064;5.5;0.3438;Grey;6.87E+11;0.0969;44
16x4W;3D Fun Fly Wide Blade;LP16040W;Sport, 3D Fun Fly;16.19; ;1.25 in.;0.54 in.;5/16 in.;3.00 oz.;16;0.4064;4;0.2500;Grey;6.87E+11;0.1875;85
16x4EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16040EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);9.09; ;1.00 in.;0.49 in.;1/4 in.;1.94 oz.;16;0.4064;4;0.2500;Grey;6.87E+11;0.1213;55
16x4E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16040E;Thin Electric;9.09; ;1.00 in.;0.49 in.;1/4 in.;1.94 oz.;16;0.4064;4;0.2500;Grey;6.87E+11;0.1213;55
16x16;140 Pattern;LP16016;Sport, Pattern;16.19; ;1.25 in.;0.75 in.;5/16 in.;3.67 oz.;16;0.4064;16;1.0000;Grey;6.87E+11;0.2294;104.1
16x15;140 Pattern;LP16015;Sport, Pattern;16.19;Discontinued;1.25 in.;0.79 in.;5/16 in.;3.74 oz.;16;0.4064;15;0.9375;Grey;6.87E+11;0.2338;106
16x14P;Sport Pusher;LP16014P;Sport, Pusher (for IC Engines);16.19; ;1.25 in.;0.80 in.;5/16 in.;3.70 oz.;16;0.4064;14;0.8750;Grey;6.87E+11;0.2313;104.9
16x14N;120 Pattern Narrow;LP16014N;Sport, Pattern;16.19;Discontinued;NA;NA;5/16 in.;NA;16;0.4064;14;0.8750;Grey;6.87E+11;0.2313;104.9
16x14;140 Pattern / Sport;LP16014;Sport, Pattern;16.19; ;1.25 in.;0.77 in.;5/16 in.;3.70 oz.;16;0.4064;14;0.8750;Grey;6.87E+11;0.2313;104.9
16x13N;120 Pattern Narrow;LP16013N;Sport, Pattern;16.19;Discontinued;1.13 in.;0.67 in.;5/16 in.;2.79 oz.;16;0.4064;13;0.8125;Grey;6.87E+11;0.1744;79.1
16x13;120 Pattern;LP16013;Sport, Pattern;16.19; ;1.25 in.;0.78 in.;5/16 in.;3.74 oz.;16;0.4064;13;0.8125;Grey;6.87E+11;0.2338;106
16x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16012E;Thin Electric;9.09; ;1.00 in.;0.48 in.;1/4 in.;1.83 oz.;16;0.4064;12;0.7500;Grey;6.87E+11;0.1146;52
16x12;120 Pattern;LP16012;Sport, Pattern;16.19; ;1.25 in.;0.79 in.;5/16 in.;3.63 oz.;16;0.4064;12;0.7500;Grey;6.87E+11;0.2269;102.9
16x11;120 Pattern;LP16011;Sport, Pattern;16.19;Discontinued;1.25 in.;0.79 in.;5/16 in.;3.74 oz.;16;0.4064;11;0.6875;Grey;6.87E+11;0.2338;106
16x10EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16010EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);9.09; ;1.00 in.;0.48 in.;1/4 in.;1.83 oz.;16;0.4064;10;0.6250;Grey;6.87E+11;0.1146;52
16x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16010E;Thin Electric;9.09; ;1.00 in.;0.48 in.;1/4 in.;1.83 oz.;16;0.4064;10;0.6250;Grey;6.87E+11;0.1146;52
16x10;120 Pattern;LP16010;Sport, Pattern;16.19; ;1.25 in.;0.78 in.;5/16 in.;3.70 oz.;16;0.4064;10;0.6250;Grey;6.87E+11;0.2313;104.9
16.5x5W;3D Fun Fly Wide Blade;LP16550W;Sport, 3D Fun Fly;17.81;Discontinued;1.25 in.;0.58 in.;5/16 in.;3.56 oz.;16.5;0.4191;5;0.3030;Grey;6.87E+11;0.2225;100.9
16.5x14;140 Pattern;LP16514;Sport, Pattern;17.81;Discontinued;1.13 in.;0.67 in.;5/16 in.;2.75 oz.;16.5;0.4191;14;0.8485;Grey;6.87E+11;0.1719;78
16.5x13W;140 Pattern Wide Blade;LP16513W;Sport, Pattern;17.81;Discontinued;1.25 in.;0.76 in.;5/16 in.;3.88 oz.;16.5;0.4191;13;0.7879;Grey;6.87E+11;0.2425;110
16.5x13;140 Pattern;LP16513;Sport, Pattern;17.81;Discontinued;1.13 in.;0.66 in.;5/16 in.;2.86 oz.;16.5;0.4191;13;0.7879;Grey;6.87E+11;0.1788;81.1
16.5x12W;140 Pattern Wide Blade;LP16512W;Sport, Pattern;17.81;Discontinued;1.25 in.;0.76 in.;5/16 in.;3.92 oz.;16.5;0.4191;12;0.7273;Grey;6.87E+11;0.245;111.1
16.5x12;120 Pattern;LP16512;Sport, Pattern;17.81;Discontinued;NA;NA;5/16 in.;NA;16.5;0.4191;12;0.7273;Grey;6.87E+11;0.2313;104.9
17x8N;140 Pattern Narrow;LP17080N;Sport, Pattern;19.43; ;1.13 in.;0.67 in.;5/16 in.;3.32 oz.;17;0.4318;8;0.4706;Grey;6.87E+11;0.2075;94.1
17x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP17080E;Thin Electric;10.75; ;1.00 in.;0.48 in.;1/4 in.;2.26 oz.;17;0.4318;8;0.4706;Grey;6.87E+11;0.1411;64
17x8;140 Pattern;LP17080;Sport, Pattern;19.43; ;1.25 in.;0.72 in.;5/16 in.;4.09 oz.;17;0.4318;8;0.4706;Grey;6.87E+11;0.2556;115.9
17x7E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP17070E;Thin Electric;10.75; ;1.00 in.;0.47 in.;1/4 in.;2.26 oz.;17;0.4318;7;0.4118;Grey;6.87E+11;0.1411;64
17x6P;Sport Pusher;LP17060P;Sport, Pusher (for IC Engines);19.43; ;1.25 in.;0.70 in.;5/16 in.;3.95 oz.;17;0.4318;6;0.3529;Grey;6.87E+11;0.2469;112
17x6E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP17060E;Thin Electric;10.75; ;1.00 in.;0.47 in.;1/4 in.;2.26 oz.;17;0.4318;6;0.3529;Grey;6.87E+11;0.1411;64
17x6;"Sport 
IMAC Aerobatic";LP17060;Sport, IMAC Aerobatic;19.43; ;1.25 in.;0.70 in.;5/16 in.;3.95 oz.;17;0.4318;6;0.3529;Grey;6.87E+11;0.2469;112
17x4W;3D Fun Fly Wide Blade;LP17040W;Sport, 3D Fun Fly;19.43; ;1.25 in.;0.44 in.;5/16 in.;3.35 oz.;17;0.4318;4;0.2353;Grey;6.87E+11;0.2094;95
17x18;Sport;LP17018;Sport;20.51;Discontinued;1.75 in.;0.88 in.;5/16 in.;6.45 oz.;17;0.4318;18;1.0588;Grey;6.87E+11;0.4034;183
17x13N;140 Pattern Narrow;LP17013N;Sport, Pattern;19.43;Discontinued;1.25 in.;0.64 in.;5/16 in.;3.32 oz.;17;0.4318;13;0.7647;Grey;6.87E+11;0.2075;94.1
17x13;140 Pattern;LP17013;Sport, Pattern;19.43; ;1.25 in.;0.76 in.;5/16 in.;4.16 oz.;17;0.4318;13;0.7647;Grey;6.87E+11;0.26;117.9
17x12W;140 Pattern Wide Blade;LP17012W;Sport, Pattern;19.43; ;1.25 in.;0.79 in.;5/16 in.;4.69 oz.;17;0.4318;12;0.7059;Grey;6.87E+11;0.2931;132.9
17x12N;140 Pattern Narrow;LP17012N;Sport, Pattern;19.43;Discontinued;1.13 in.;0.67 in.;5/16 in.;3.35 oz.;17;0.4318;12;0.7059;Grey;6.87E+11;0.2094;95
17x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP17012E;Thin Electric;10.75; ;1.00 in.;0.49 in.;1/4 in.;2.26 oz.;17;0.4318;12;0.7059;Grey;6.87E+11;0.1411;64
17x12.75;140 Pattern;LP170127;Sport, Pattern;19.43;Discontinued;1.25 in.;0.78 in.;5/16 in.;4.27 oz.;17;0.4318;12.75;0.7500;Grey;6.87E+11;0.2669;121.1
17x12.5N;140 Pattern Narrow;LP170125N;Sport, Pattern;19.43;Discontinued;1.13 in.;0.69 in.;5/16 in.;3.53 oz.;17;0.4318;12.5;0.7353;Grey;6.87E+11;0.2206;100.1
17x12;140 Pattern;LP17012;Sport, Pattern;19.43; ;1.25 in.;0.78 in.;5/16 in.;4.23 oz.;17;0.4318;12;0.7059;Grey;6.87E+11;0.2644;119.9
17x10WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP17010WE;Thin Electric;10.75; ;1.00 in.;0.50 in.;1/4 in.;2.96 oz.;17;0.4318;10;0.5882;Grey;6.87E+11;0.1852;84
17x10P;Sport Pusher;LP17010P;Sport, Pusher (for IC Engines);19.43;;1.25 in.;0.73 in.;5/16 in.;4.06 oz.;17;0.4318;10;0.5882;Grey;6.87E+11;0.2538;115.1
17x10N;140 Pattern Narrow;LP17010N;Sport, Pattern;19.43; ;1.13 in.;0.69 in.;5/16 in.;3.46 oz.;17;0.4318;10;0.5882;Grey;6.87E+11;0.2163;98.1
17x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP17010E;Thin Electric;10.75; ;1.00 in.;0.49 in.;1/4 in.;2.26 oz.;17;0.4318;10;0.5882;Grey;6.87E+11;0.1411;64
17x10;140 Pattern / Sport;LP17010;Sport, Pattern;19.43; ;1.25 in.;0.73 in.;5/16 in.;4.06 oz.;17;0.4318;10;0.5882;Grey;6.87E+11;0.2538;115.1
17.5x18;Sport;LP17518;Sport;21.59;Discontinued;1.75 in.;0.88 in.;5/16 in.;6.49 oz.;17.5;0.4445;18;1.0286;Grey;6.87E+11;0.4057;184
18x8W;IMAC Aerobatic Wide Blade;LP18080W;Sport, IMAC Aerobatic;22.67; ;1.75 in.;0.58 in.;5/16 in.;5.04 oz.;18;0.4572;8;0.4444;Grey;6.87E+11;0.315;142.9
18x8EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP18080EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);12.66; ;1.25 in.;0.49 in.;1/4 in.;2.57 oz.;18;0.4572;8;0.4444;Grey;6.87E+11;0.1609;73
18x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP18080E;Thin Electric;12.66; ;1.25 in.;0.49 in.;1/4 in.;2.57 oz.;18;0.4572;8;0.4444;Grey;6.87E+11;0.1609;73
18x8;Sport;LP18080;Sport;22.67; ;1.75 in.;0.59 in.;5/16 in.;4.66 oz.;18;0.4572;8;0.4444;Grey;6.87E+11;0.2913;132.1
18x6WP;3D Fun Fly Wide Blade Pusher;LP18060WP;Sport, Pusher (for IC Engines), 3D Fun Fly;22.67; ;1.75 in.;0.60 in.;5/16 in.;4.76 oz.;18;0.4572;6;0.3333;Grey;6.87E+11;0.2975;134.9
18x6W;3D Fun Fly Wide Blade;LP18060W;Sport, 3D Fun Fly;22.67; ;1.75 in.;0.60 in.;5/16 in.;4.76 oz.;18;0.4572;6;0.3333;Grey;6.87E+11;0.2975;134.9
18x5.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP18055MRP;Multi Rotor (Electric Only);11.58; ;1.00 in.;0.41 in.;1/4 in.;2.15 oz.;18;0.4572;5.5;0.3056;Grey;6.87E+11;0.1345;61
18x5.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP18055MR;Multi Rotor (Electric Only);11.58; ;1.00 in.;0.41 in.;1/4 in.;2.15 oz.;18;0.4572;5.5;0.3056;Grey;6.87E+11;0.1345;61
18x16;Sport;LP18016;Sport;22.67;Discontinued;1.75 in.;0.86 in.;5/16 in.;6.03 oz.;18;0.4572;16;0.8889;Grey;6.87E+11;0.3769;171
18x14;Sport;LP18014;Sport;22.67; ;1.75 in.;0.76 in.;5/16 in.;5.33 oz.;18;0.4572;14;0.7778;Grey;6.87E+11;0.3331;151.1
18x12WE;"Thin Electric Wide
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP18012WE;Thin Electric;12.66; ;1.25 in.;0.50 in.;1/4 in.;2.89 oz.;18;0.4572;12;0.6667;Grey;6.87E+11;0.1808;82
18x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP18012E;Thin Electric;12.66; ;1.25 in.;0.50 in.;1/4 in.;2.61 oz.;18;0.4572;12;0.6667;Grey;6.87E+11;0.1631;74
18x12;Sport;LP18012;Sport;22.67; ;1.75 in.;0.69 in.;5/16 in.;5.11 oz.;18;0.4572;12;0.6667;Grey;6.87E+11;0.3194;144.9
18x11WPN;140 Pattern Wide Blade;LP18011WPN;Sport, Pattern;22.67;Discontinued;1.25 in.;0.83 in.;5/16 in.;4.73 oz.;18;0.4572;11;0.6111;Grey;6.87E+11;0.2956;134.1
18x11;140 Pattern;LP18011;Sport, Pattern;22.67;Discontinued;1.25 in.;0.78 in.;5/16 in.;3.81 oz.;18;0.4572;11;0.6111;Grey;6.87E+11;0.2381;108
18x10PN;140 Pattern;LP18010PN;Sport, Pattern;22.67;Discontinued;1.25 in.;0.82 in.;5/16 in.;4.23 oz.;18;0.4572;10;0.5556;Grey;6.87E+11;0.2644;119.9
18x10P;Sport Pusher;LP18010P;Sport, Pusher (for IC Engines);22.67; ;1.75 in.;0.62 in.;5/16 in.;4.69 oz.;18;0.4572;10;0.5556;Grey;6.87E+11;0.2931;132.9
18x10EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP18010EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);12.66;;1.25 in.;0.49 in.;1/4 in.;2.57 oz.;18;0.4572;10;0.5556;Grey;6.87E+11;0.1609;73
18x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP18010E;Thin Electric;12.66; ;1.25 in.;0.49 in.;1/4 in.;2.57 oz.;18;0.4572;10;0.5556;Grey;6.87E+11;0.1609;73
18x10;Sport;LP18010;Sport;22.67; ;1.75 in.;0.62 in.;5/16 in.;4.69 oz.;18;0.4572;10;0.5556;Grey;6.87E+11;0.2931;132.9
18.1x12;140 Pattern;LP18112;Pattern;22.67; ;1.25 in.;0.77 in.;5/16 in.;4.41 oz.;18.1;0.4597;12;0.6630;Grey;6.87E+11;0.2756;125
18.1x11;140 Pattern;LP18111;Pattern;22.67;Discontinued;1.25 in.;0.79 in.;5/16 in.;4.59 oz.;18.1;0.4597;11;0.6077;Grey;6.87E+11;0.2869;130.1
18.1x10W;140 Pattern Wide Blade;LP18110W;Pattern;22.67;Discontinued;1.25 in.;0.77 in.;5/16 in.;4.83 oz.;18.1;0.4597;10;0.5525;Grey;6.87E+11;0.3019;136.9
18.1x10;140 Pattern;LP18110;Pattern;22.67; ;1.25 in.;0.77 in.;5/16 in.;4.69 oz.;18.1;0.4597;10;0.5525;Grey;6.87E+11;0.2931;132.9
18.5x9.5;140 Pattern;LP18595;Pattern;25.77;Discontinued;1.75 in.;0.68 in.;5/16 in.;6.00 oz.;18.5;0.4699;9.5;0.5135;Grey;6.87E+11;0.375;170.1
18.5x12WPN;170 Pattern Wide Blade;LP18512WPN;Pattern;25.77;Discontinued;1.25 in.;0.87 in.;5/16 in.;4.94 oz.;18.5;0.4699;12;0.6486;Grey;6.87E+11;0.3088;140.1
18.5x10.25WPN;170 Pattern Wide Blade;LP1851025WPN;Pattern;25.77;Discontinued;1.25 in.;0.85 in.;5/16 in.;4.87 oz.;18.5;0.4699;10.25;0.5541;Grey;6.87E+11;0.3044;138.1
19x8W;IMAC Aerobatic Wide Blade;LP19080W;Sport, IMAC Aerobatic;25.92; ;1.75 in.;0.56 in.;5/16 in.;5.75 oz.;19;0.4826;8;0.4211;Grey;6.87E+11;0.3594;163
19x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP19080E;Thin Electric;14.85; ;1.25 in.;0.49 in.;1/4 in.;2.93 oz.;19;0.4826;8;0.4211;Grey;6.87E+11;0.183;83
19x16;Sport;LP19016;Sport;25.92;Discontinued;1.75 in.;0.85 in.;5/16 in.;6.63 oz.;19;0.4826;16;0.8421;Grey;6.87E+11;0.4144;188
19x14;Sport;LP19014;Sport;25.92;Discontinued;1.75 in.;0.84 in.;5/16 in.;6.60 oz.;19;0.4826;14;0.7368;Grey;6.87E+11;0.4125;187.1
19x12WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP19012WE;Thin Electric;14.85; ;1.25 in.;0.55 in.;1/4 in.;3.95 oz.;19;0.4826;12;0.6316;Grey;6.87E+11;0.2469;112
19x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP19012E;Thin Electric;14.85; ;1.25 in.;0.50 in.;1/4 in.;2.93 oz.;19;0.4826;12;0.6316;Grey;6.87E+11;0.183;83
19x11;170 Pattern;LP19011;Sport, Pattern;25.92; ;1.25 in.;0.80 in.;5/16 in.;4.66 oz.;19;0.4826;11;0.5789;Grey;6.87E+11;0.2913;132.1
